CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME
ADWGGKE1@ETL01,ADWGJK07,adwgk07_optg_ext_postn_lkp.sh,Extract OPT_POSTN_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK08,adwgk08_optg_ext_user_lkp.sh,Extract OPT_USER_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK09,adwgk09_optg_ext_pty_persn.sh,Extract OPT_PARTY_PERSN_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK10,adwgk10_optg_ext_pay_to.sh,Extract OPT_PAY_TO_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK11,adwgk11_optg_cdc_perd_esi.sh,CDC process for OPT_PERD_ESI,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK12,adwgk12_optg_cdc_bus_dim.sh,CDC process for OPT_BUS_UNIT_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK13,adwgk13_optg_cdc_acct_dim.sh,CDC process for OPT_ACCT_DIM,N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK14,adwgk14_optg_load_perd_esi.sh,ESI Load of OPT_PERD_ESI,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK15,adwgk15_optg_load_bus_esi.sh,ESI Load of OPT_BUS_UNIT_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK16,adwgk16_optg_load_acct_esi.sh,ESI Load of OPT_ACCT_DIM,N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK17,adwgk17_optg_lod_cntct_lkp.sh,Security table of OPT_CNTCT_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK18,adwgk18_optg_lod_acct_pstn.sh,Security table of OPT_ACCT_POSTN_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK19,adwgk19_optg_lod_party_lkp.sh,Security table of OPT_PARTY_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK20,adwgk20_optg_lod_postn_lkp.sh,Security table of OPT_POSTN_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK21,adwgk21_optg_lod_user_lkp.sh,Security table of OPT_USER_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK22,adwgk22_optg_lod_pty_persn.sh,Security table of OPT_PARTY_PERSN_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK23,adwgk23_optg_lod_pay_to.sh,Security table of OPT_PAY_TO_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK24,adwgk24_optg_lod_bus_sdim.sh,SDIM load of OPT_BUS_UNIT_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK25,adwgk25_optg_lod_acct_sdim.sh,SDIM load of OPT_ACCT_DIM,N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK26,adwgk26_optg_load_bus_dim.sh,DIM load of OPT_BUS_UNIT_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK27,adwgk27_optg_load_acct_dim.sh,DIM load of OPT_ACCT_DIM,N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK28,adwgk28_optg_load_usr_info.sh,Loading of OPT_DSHBD_USER_INFO_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK29,adwgk29_optg_ext_exch_dim.sh,Extract OPT_EXCHG_RATE_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK30,adwgk30_optg_lod_exch_dim.sh,DIM load of OPT_EXCHG_RATE_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK31,adwgk31_optg_lod_chal_dim.sh,DIM load of OPT_TRADE_CHANL_DIM,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK32,adwgk32_optg_ext_acct_typ2.sh,OPT_ACCT_HIER_TYPE2_SDIM[EXT],N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK33,adwgk33_optg_cdc_acct_typ2.sh,OPT_ACCT_HIER_TYPE2_SDIM[CDC],N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK34,adwgk34_optg_sdm_acct_typ2.sh,OPT_ACCT_HIER_TYPE2_SDIM[SDIM],N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK35,adwgk35_optg_dim_acct_typ2.sh,OPT_ACCT_HIER_TYPE2_DIM[DIM],N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK36,adwgk36_optg_dim_asdn_typ2.sh,OPT_ACCT_ASDN_TYPE2_DIM[DIM],N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK37,adwgk37_optg_post_acc_typ2.sh,OPT_ACCT_ASDN_TYPE2_DIM[POST],N,60,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK38,adwgk38_optg_rfrsh_apl_mv.sh,REFRESH OPT_APL_PPL_UL_MV,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK39,adwgk39_optg_hpr_plan_lkp.sh,Lookup for OPT_HYPER_PLAN_VSBL_IND_LKP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK40,adwgk40_opt_prmn_fct_svp_t.sh,Load Temporary table OPT_PRMTN_FCT_SVP_TMP,Y,40,N,,,N,,,,
ADWGGKE1@ETL01,ADWGJK99,adwgk99_optg_end_gdim_load.sh,End job for global dimesion loading,N,60,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK00,adwgk00_opt_begin_dim_extr.sh,Triger job for dimesion extract,N,60,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK01,adwgk01_opt_ext_fund_dim.sh,Extract OPT_FUND_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK02,adwgk02_opt_ext_prod_dim.sh,Extract OPT_PROD_DIM dimension,N,60,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK03,adwgk03_opt_ext_prmtn_dim.sh,Extract OPT_PRMTN_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK04,adwgk04_opt_ext_actvy_dim.sh,Extract OPT_ACTVY_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK05,adwgk05_opt_ext_fund_prod.sh,Extract OPT_FUND_PROD_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK06,adwgk06_opt_ext_price_dim.sh,Extract OPT_PRICE_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK07,adwgk07_opt_cdc_fund_dim.sh,CDC process for OPT_FUND_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK08,adwgk08_opt_cdc_prod_dim.sh,CDC process for OPT_PROD_DIM dimension,N,60,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK09,adwgk09_opt_cdc_prmtn_dim.sh,CDC process for OPT_PRMTN_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK10,adwgk10_opt_cdc_actvy_dim.sh,CDC process for OPT_ACTVY_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK11,adwgk11_opt_cdc_fund_prod.sh,CDC process for OPT_FUND_PROD_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK12,adwgk12_opt_cdc_price_dim.sh,CDC process for OPT_PRICE_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK13,adwgk13_opt_ext_prod_assoc.sh,Extract OPT_PROD_ASSOC_ESI dimension,N,60,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK14,adwgk14_opt_cdc_prod_assoc.sh,CDC process for OPT_PROD_ASSOC_ESI dimension,N,60,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK15,adwgk15_opt_ext_plan_dim.sh,Extract OPT_PLAN_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK16,adwgk16_opt_cdc_plan_dim.sh,CDC process for OPT_PLAN_DIM dimension,Y,40,N,,,N,,,,
ADWGGKE2@ETL01,ADWGJK99,adwgk99_opt_end_dim_extr.sh,End job for dimesion extract,N,60,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK00,adwgk00_opt_begin_dim_load.sh,Triger job for dimesion loading,N,60,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK01,adwgk01_opt_ld_prod_esi.sh,Load dimension OPT_PROD to ESI,N,60,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK02,adwgk02_opt_ld_price_esi.sh,Load dimension OPT_PRICE to ESI,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK03,adwgk03_opt_ld_fund_esi.sh,Load dimension OPT_FUND to ESI,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK04,adwgk04_opt_ld_fd_prod_esi.sh,Load dimension OPT_FUND_PROD to ESI,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK05,adwgk05_opt_ld_actvy_esi.sh,Load dimension OPT_ACTVY to ESI,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK06,adwgk06_opt_ld_prmtn_esi.sh,Load dimension OPT_PRMTN_DIM to ESI,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK07,adwgk07_opt_ld_prod_sdim.sh,Load dimension OPT_PROD to SDIM,N,60,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK08,adwgk08_opt_ld_price_sdim.sh,Load dimension OPT_PRICE to SDIM,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK09,adwgk09_opt_ld_fund_sdim.sh,Load dimension OPT_FUND to SDIM,Y,40,N,,,N,,,,
ADWGGKE3@ETL01,ADWGJK10,adwgk10_opt_ld_fd_prod_sdm.sh,Load dimension OPT_FUND_PROD to SDIM,Y,40,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK99,adwgk99_gk00_calmastr_fdim.sh,INFA Calendar Master SIDIA FDIM,N,60,N,1100,10/1/2018 11:20:00 AM,N,,,,
ADWGGK00@ETL02,ADWGJK00,adwgk00_gk00_wly_strt.sh,INFA Weekly Process-Increment Cycle Run Seq,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK70,adwgk70_gk00_ff_geo_err.sh,INFA Generate flatfile for SIDIA Geo Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK72,adwgk72_gk00_ff_store_err.sh,INFA Generate flatfile for SIDIA Store Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK73,adwgk73_gk00_ff_init_err.sh,INFA Generate flatfile for SIDIA Init Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK74,adwgk74_gk00_ff_rps_err.sh,INFA Generate flatfile for SIDIA RPS Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK75,adwgk75_gk00_ff_slrtyp_err.sh,INFA Generate flatfile for SIDIA SellerType Er,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK76,adwgk76_gk00_ff_stcls_err.sh,INFA Generate flatfile for SIDIA StoreClass Er,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK78,adwgk78_gk00_ff_twncls_err.sh,INFA Generate flatfile for SIDIA TownClass Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK79,adwgk79_gk00_ff_cttyp_err.sh,INFA Generate flatfile for SIDIA City Type Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK80,adwgk80_gk00_ff_prod_err.sh,INFA Generate flatfile for SIDIA Product Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK81,adwgk81_gk00_ff_indsh_err.sh,INFA Generate flatfile for SIDIA Indsh Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK82,adwgk82_gk00_ff_ohd_err.sh,INFA Generate flatfile for SIDIA Onhand Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK83,adwgk83_gk00_ff_dwhity_err.sh,INFA Generate flatfile for SIDIA DistribInty E,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK84,adwgk84_gk00_ff_call_err.sh,INFA Generate flatfile for SIDIA Call Month Er,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK85,adwgk85_gk00_ff_litv_err.sh,INFA Generate flatfile for SIDIA LITVDay Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK86,adwgk86_gk00_ff_sclsst_err.sh,INFA Generate flatfile for SIDIA STCLSStatus E,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK87,adwgk87_gk00_ff_fin_err.sh,INFA Generate flatfile for SIDIA DistFin Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK88,adwgk88_gk00_ff_selrwk_err.sh,INFA Generate flatfile for SIDIA Selr Week Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK89,adwgk89_gk00_ff_selrmt_err.sh,INFA Generate flatfile for SIDIA Selr Month Er,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK90,adwgk90_gk00_ff_tgtmth_err.sh,INFA Generate flatfile for SIDIA Trgt Month Er,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK91,adwgk91_gk00_ff_tgtyr_err.sh,INFA Generate flatfile for SIDIA Trgt Year Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK92,adwgk92_gk00_ff_litgty_err.sh,INFA Generate flatfile for SIDIA LITVTrgt Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK93,adwgk93_gk00_ff_intprod_er.sh,INFA Generate flatfile for SIDIA LITVProd Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK94,adwgk94_gk00_ff_intstor_er.sh,INFA Generate flatfile for SIDIA LITVStore Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK95,adwgk95_gk00_ff_rpsprod_er.sh,INFA Generate flatfile for SIDIA RPSProd Error,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK96,adwgk96_gk00_ff_callday_er.sh,INFA Generate flatfile for SIDIA Call Day Err,N,60,N,,,N,,,,
ADWGGK00@ETL02,ADWGJK01,adwgk01_gk00_rename_oae_ff.sh,UNIX Rename OAE flatfiles with timestamp,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJKA3,adwgka3_gk01_unzip_src.sh,UNIX Unzip Source Zip Files,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJKA2,adwgka2_gk01_pfile_inc.sh,INFA Prepare Parameter File,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK05,adwgk05_gk01_litvp_ldslkp.sh,INFA SIDIA LITV Product LDLT and SLKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK10,adwgk10_gk01_litvp_lkp.sh,INFA SIDIA LITV Product LKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK51,adwgk51_gk01_litvs_ldslkp.sh,INFA SIDIA LITV Store LDLT and SLKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK52,adwgk52_gk01_litvs_lkp.sh,INFA SIDIA Local Initiative Store LKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK54,adwgk54_gk01_rpsprd_ldslkp.sh,INFA SIDIA Local RPS Prod LDLT and SLKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK55,adwgk55_gk01_litvp_lkp.sh,INFA SIDIA Local RPS Product LKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK02,adwgk02_gk01_cttyp_ldslkp.sh,INFA SIDIA City Type LDLT and SLKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK03,adwgk03_gk01_cttyp_lkp.sh,INFA SIDIA City Type LKP Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK07,adwgk07_gk01_geo_rdlt_esi.sh,INFA SIDIA Geo RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK08,adwgk08_gk01_geo_sdim.sh,INFA SIDIA Geo SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK09,adwgk09_gk01_geo_dim.sh,INFA SIDIA Geo DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK17,adwgk17_gk01_cust_rdesi.sh,INFA SIDIA Cust RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK18,adwgk18_gk01_cust_sdim.sh,INFA SIDIA Cust SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK19,adwgk19_gk01_cust_dim.sh,INFA SIDIA Cust DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK21,adwgk21_gk01_store_rdesi.sh,INFA SIDIA Store RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK22,adwgk22_gk01_store_sdim.sh,INFA SIDIA Store SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK23,adwgk23_gk01_store_dim.sh,INFA SIDIA Store DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK24,adwgk24_gk01_orgtrd_dim.sh,INFA SIDIA Org Trade DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK25,adwgk25_gk01_orgtrd_hr_dim.sh,INFA SIDIA Org Trade Hier DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK28,adwgk28_gk01_locintv_rdesi.sh,INFA SIDIA Local Initv RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK29,adwgk29_gk01_locintv_sdim.sh,INFA SIDIA Local Initv SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK30,adwgk30_gk01_locintv_dim.sh,INFA SIDIA Local Initv DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK32,adwgk32_gk01_rps_rdesi.sh,INFA SIDIA RPS RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK33,adwgk33_gk01_rps_sdim.sh,INFA SIDIA RPS SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK34,adwgk34_gk01_rps_dim.sh,INFA SIDIA RPS DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK36,adwgk36_gk01_selrtyp_rdesi.sh,INFA SIDIA Seller Type RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK37,adwgk37_gk01_selrtyp_sdim.sh,INFA SIDIA Seller Type SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK38,adwgk38_gk01_selrtyp_dim.sh,INFA SIDIA Seller Type DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK40,adwgk40_gk01_storcls_rdesi.sh,INFA SIDIA Store Class RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK41,adwgk41_gk01_storcls_sdim.sh,INFA SIDIA Store Class SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK42,adwgk42_gk01_storcls_dim.sh,INFA SIDIA Store Class DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK48,adwgk48_gk01_twnclas_rdesi.sh,INFA SIDIA Town Class RDLT and ESI Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK49,adwgk49_gk01_twnclas_sdim.sh,INFA SIDIA Town Class SDIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJK50,adwgk50_gk01_twnclas_dim.sh,INFA SIDIA Town Class DIM Load,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJKJ2,adwgkj2_gk01_custph_ldslkp.sh,INFA SIDIA Custom Product HIER SLKP,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJKJ3,adwgkj3_gk01_custph_lkp.sh,INFA SIDIA Custom Product HIER LKP,N,60,N,,,N,,,,
ADWGGK01@ETL02,ADWGJKA0,adwgka0_gk01_prep_cache.sh,INFA Prepare Cache for Lookups,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKB0,adwgkb0_gk02_storcls_tdfc.sh,INFA SIDIA Store Class TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKB1,adwgkb1_gk02_storcls_fct.sh,INFA SIDIA Store Class FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKC0,adwgkc0_gk02_indshtgt_tdfc.sh,INFA SIDIA Indsh Target TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKC1,adwgkc1_gk02_indshtgt_fct.sh,INFA SIDIA Indir Shipment Target FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKD0,adwgkd0_gk02_onhand_tdfc.sh,INFA SIDIA Onhand TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKD1,adwgkd1_gk02_onhand_fct.sh,INFA SIDIA Onhand FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKE0,adwgke0_gk02_dswhinty_tdfc.sh,INFA SIDIA Distrib Whse Inty TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKE1,adwgke1_gk02_dswhinty_fct.sh,INFA SIDIA Distrib Whse Inty FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKF0,adwgkf0_gk02_call_tdfc.sh,INFA SIDIA Call Mth TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKF1,adwgkf1_gk02_call_fct.sh,INFA SIDIA Call Mth FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKF2,adwgkf2_gk02_call_day_tdfc.sh,INFA SIDIA Call Day TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKF3,adwgkf3_gk02_call_day_fct.sh,INFA SIDIA Call Day FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKG0,adwgkg0_gk02_locintv_tdfc.sh,INFA SIDIA Local Initiative TDLT  and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKG1,adwgkg1_gk02_locintv_fct.sh,INFA SIDIA Local Initiative FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKH0,adwgkh0_gk02_dstb_fin_tdfc.sh,INFA SIDIA Distrib Finance TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKH1,adwgkh1_gk02_dstb_fin_fct.sh,INFA SIDIA Distrib Finance FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKI0,adwgki0_gk02_selrwk_tdfc.sh,INFA SIDIA Seller Week TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKI1,adwgki1_gk02_selrwk_fct.sh,INFA SIDIA Seller Week FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKJ0,adwgkj0_gk02_selrmth_tdfc.sh,INFA SIDIA Seller Month TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKJ1,adwgkj1_gk02_selrmth_fct.sh,INFA SIDIA Seller Month FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKK0,adwgkk0_gk02_tgt_mth_tdfc.sh,INFA SIDIA Target Month TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKK1,adwgkk1_gk02_tgt_mth_fct.sh,INFA SIDIA Target Month FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKL0,adwgkl0_gk02_tgt_yr_tdfc.sh,INFA SIDIA Target Year TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKL1,adwgkl1_gk02_tgt_yr_fct.sh,INFA SIDIA Target Year FCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKM0,adwgkm0_gk02_intvtgtm_tdfc.sh,INFA SIDIA LITV Target Month TDLT and SFCT Load,N,60,N,,,N,,,,
ADWGGK02@ETL02,ADWGJKM1,adwgkm1_gk02_intvtgtm_fct.sh,INFA SIDIA LITV Target Month FCT Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN0,adwgkn0_gk10_calmastr_fdim.sh,IN PH-INFA SIDIA Calendar Master FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN1,adwgkn1_gk10_stcls_fdim.sh,IN-INFA SIDIA Store Class FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN4,adwgkn4_gk10_sttyp_fdim.sh,IN-INFA SIDIA Store Type FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN5,adwgkn5_gk10_twncls_fdim.sh,IN-INFA SIDIA Town Class FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN6,adwgkn6_gk10_selrtyp_fdim.sh,IN-INFA SIDIA Seller Type FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN7,adwgkn7_gk10_litv_fdim.sh,IN-INFA SIDIA Local Initiative FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN8,adwgkn8_gk10_rps_fdim.sh,IN-INFA SIDIA RPS FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKM4,adwgkm4_gk10_orgtrd159_dim.sh,IN-INFA SIDIA Org Trade 159 DIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKN9,adwgkn9_gk10_orgtr159_fdim.sh,IN-INFA SIDIA Org Trade 159 FDIM Load,N,60,N,,,N,,,,
ADWGGK10@ETL02,ADWGJKO1,adwgko1_gk10_lkpcache_fdim.sh,IN-INFA Prepare Lookup Cache for FDIM,N,60,N,,,N,,,,
ADWGGK13@ETL02,ADWGJKO3,adwgko3_gk13_ltpstg_calday.sh,INFA SIDIA Late Posting PRC Call Day,N,60,N,,,N,,,,
ADWGGK13@ETL02,ADWGJKO4,adwgko4_gk13_ltpstg_indsh.sh,INFA SIDIA Late Posting PRC Indirect Shipment,N,60,N,,,N,,,,
ADWGGK13@ETL02,ADWGJKO5,adwgko5_gk13_ltpstg_listus.sh,INFA SIDIA Late Posting PRC Local Initiative,N,60,N,,,N,,,,
ADWGGK13@ETL02,ADWGJKO6,adwgko6_gk13_ltpstg_ohd.sh,INFA SIDIA Late Posting PRC Onhand,N,60,N,,,N,,,,
ADWGGK13@ETL02,ADWGJKO7,adwgko7_gk13_ltpstg_stcls.sh,INFA SIDIA Late Posting PRC Store Class Status,N,60,N,,,N,,,,
ADWGGK13@ETL02,ADWGJKS0,adwgks0_gk13_ltpstg_selrwk.sh,INFA SIDIA Late Posting PRC Seller Week,N,60,N,,,N,,,,
