ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME
76,0,230000.0,3, ,Ae,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020au,SEBLG407@SDHN5569,4c2sf,2968,SEBLG407@SDHN5569
76,0,230000.0,16, ,Af,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020av,SEBLG407@SDHN5569,4c2sc,2962,SEBLG407@SDHN5569
76,0,230000.0,36, ,Ag,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aw,SEBLG407@SDHN5569,4c2s9,2964,SEBLG407@SDHN5569
1139,0,110000.0,2, ,AA,0,0,2.01906E+13,2.01906E+13,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bb,SEBLG410@SDHN5569,4c3qw,6813,SEBLG410@SDHN5569
66,0,110000.0,3, ,Ab,0,0,2.01906E+13,2.01906E+13,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bc,SEBLG410@SDHN5569,4c2t2,6808,SEBLG410@SDHN5569
63,0,110000.0,6, ,Ac,0,0,2.01906E+13,2.01906E+13,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bd,SEBLG410@SDHN5569,4c2sp,6803,SEBLG410@SDHN5569
72,0,110000.0,4, ,Ad,0,0,2.01906E+13,2.01906E+13,1100,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020be,SEBLG410@SDHN5569,4c2sj,6804,SEBLG410@SDHN5569
38,0,190000.0,26, ,AA,0,0,2.01906E+13,2.01906E+13,2200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bf,SEBLG410@SDHN5569,4c3qy,25182,SEBLG410@SDHN5569
59,0,190000.0,26, ,AA,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bf,SEBLG410@SDHN5569,4c3qx,9386,SEBLG410@SDHN5569
43043,0,190000.0,18, ,Ab,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bg,SEBLG410@SDHN5569,4c2t3,9360,SEBLG410@SDHN5569
251,0,190000.0,18, ,Ab,0,0,2.01906E+13,2.01906E+13,2200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bg,SEBLG410@SDHN5569,4c2t4,25158,SEBLG410@SDHN5569
154,0,230000.0,107, ,AA,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bh,SEBLG410@SDHN5569,4c3qz,3078,SEBLG410@SDHN5569
74,0,230000.0,2139, ,Ab,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bi,SEBLG410@SDHN5569,4c2t5,2975,SEBLG410@SDHN5569
282279,0,230000.0,1031, ,Ac,0,0,2.01906E+13,2.01906E+13,2300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020bj,SEBLG410@SDHN5569,4c2sq,2976,SEBLG410@SDHN5569
292,0,240000.0,3, ,AA,0,0,2.01906E+13,2.01906E+13,0,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ca,SEBLG408@SDHN5569,4c3m9,14677,SEBLG408@SDHN5569
222,0,243000.0,3, ,AA,0,0,2.01906E+13,2.01906E+13,30,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cb,SEBLG408@SDHN5569,4c3ma,3103,SEBLG408@SDHN5569
761,0,90000.0,7, ,AA,0,0,2.01906E+13,2.01906E+13,900,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cc,SEBLG408@SDHN5569,4c3mb,21364,SEBLG408@SDHN5569
23301,0,100000.0,318, ,AA,0,0,2.01906E+13,2.01906E+13,1000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cd,SEBLG408@SDHN5569,4c3mc,692,SEBLG408@SDHN5569
184,0,100000.0,118, ,Ab,0,0,2.01906E+13,2.01906E+13,1000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ce,SEBLG408@SDHN5569,4c2su,694,SEBLG408@SDHN5569
177,0,170000.0,140, ,AA,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cf,SEBLG408@SDHN5569,4c3md,16886,SEBLG408@SDHN5569
173,0,170000.0,142, ,Ab,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cg,SEBLG408@SDHN5569,4c2sv,16885,SEBLG408@SDHN5569
181,0,170000.0,233, ,Ac,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ch,SEBLG408@SDHN5569,4c2sm,16882,SEBLG408@SDHN5569
187,0,170000.0,123, ,Ad,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ci,SEBLG408@SDHN5569,4c2sh,16878,SEBLG408@SDHN5569
221479,0,170000.0,1843, ,Ae,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020cj,SEBLG408@SDHN5569,4c2se,16873,SEBLG408@SDHN5569
184,0,170000.0,623, ,Af,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ck,SEBLG408@SDHN5569,4c2sb,16874,SEBLG408@SDHN5569
146,0,90000.0,114, ,AA,0,0,2.01906E+13,2.01906E+13,900,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ua,SEBLG409@SDHN5569,4c3o8,21366,SEBLG409@SDHN5569
35921,0,90000.0,151, ,Ab,0,0,2.01906E+13,2.01906E+13,900,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ub,SEBLG409@SDHN5569,4c2sx,21361,SEBLG409@SDHN5569
230,0,120000.0,34, ,AA,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uc,SEBLG409@SDHN5569,4c3o9,20538,SEBLG409@SDHN5569
226,0,120000.0,213, ,Ab,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ud,SEBLG409@SDHN5569,4c2sy,20551,SEBLG409@SDHN5569
68763,0,120000.0,138, ,Ac,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ue,SEBLG409@SDHN5569,4c2sn,20559,SEBLG409@SDHN5569
224,0,120000.0,358, ,Ad,0,0,2.01906E+13,2.01906E+13,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uf,SEBLG409@SDHN5569,4c2si,20545,SEBLG409@SDHN5569
138,0,130000.0,3, ,AA,0,0,2.01906E+13,2.01906E+13,1300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ug,SEBLG409@SDHN5569,4c3oa,7991,SEBLG409@SDHN5569
2352,0,130000.0,10, ,Ab,0,0,2.01906E+13,2.01906E+13,1300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uh,SEBLG409@SDHN5569,4c2sz,7964,SEBLG409@SDHN5569
149,0,130000.0,10, ,Ac,0,0,2.01906E+13,2.01906E+13,1300,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ui,SEBLG409@SDHN5569,4c2so,7963,SEBLG409@SDHN5569
19228,0,150000.0,251, ,AA,0,0,2.01906E+13,2.01906E+13,1500,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uj,SEBLG409@SDHN5569,4c3ob,4329,SEBLG409@SDHN5569
463,0,170000.0,4, ,AA,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020uk,SEBLG409@SDHN5569,4c3oc,16891,SEBLG409@SDHN5569
128,0,160000.0,357, ,AA,0,0,2.01906E+13,2.01906E+13,1600,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ab,SEBLG407@SDHN5569,4c42p,9448,SEBLG407@SDHN5569
233,0,170000.0,21, ,AA,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ac,SEBLG407@SDHN5569,4c42q,16897,SEBLG407@SDHN5569
110,0,233000.0,1343, ,AA,0,0,2.01906E+13,2.01906E+13,2330,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ad,SEBLG407@SDHN5569,4c42r,22433,SEBLG407@SDHN5569
831,0,50000.0,4, ,AA,0,0,2.01906E+13,2.01906E+13,500,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021cb,SEBLG408@SDHN5569,4c3me,3417,SEBLG408@SDHN5569
242,0,170000.0,26, ,AA,0,0,2.01906E+13,2.01906E+13,1700,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021cc,SEBLG408@SDHN5569,4c3mf,16892,SEBLG408@SDHN5569
184,0,180000.0,2, ,AA,0,0,2.01906E+13,2.01906E+13,1800,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021cd,SEBLG408@SDHN5569,4c3mg,20186,SEBLG408@SDHN5569
263,0,180000.0,3849, ,Ab,0,0,2.01906E+13,2.01906E+13,1800,Ended OK,Run (2) ,190623,sebl2021_weekly_stats.sh,SEBLJ2021ce,SEBLG408@SDHN5569,4c2sw,20171,SEBLG408@SDHN5569
0,0,260000.0,950, ,AA,0,0, , ,200,Wait Condition,,190623,sebl2022_weekdays_stats.sh,SEBLJ2022ba,SEBLG410@SDHN5569,4c3qv, ,SEBLG410@SDHN5569
0,0,260000.0,1146, ,Ab,0,0, , ,200,Wait Condition,,190623,sebl2022_weekdays_stats.sh,SEBLJ2022bb,SEBLG410@SDHN5569,4c2t1, ,SEBLG410@SDHN5569
14112,0,134904.0,421, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024a,SEBLG407@SDHN5569,4c42t,28664,SEBLG407@SDHN5569
19,0,153739.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024b,SEBLG408@SDHN5569,4c3mi,1836,SEBLG408@SDHN5569
21,0,252013.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024ca,SEBLG410@SDHN5569,4c3r2,22389,SEBLG410@SDHN5569
16980,0,152721.0,1619, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended Not OK,Run (2) ,190623,sebl2024_anapln_accprd_sync.sh,SEBLJ2024u,SEBLG409@SDHN5569,4c3oe,26556,SEBLG409@SDHN5569
1560531,0,170719.0,35711, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190622,sebl2024_anapln_accprd_sync.sh,SEBLJ2024uf,SEBLG409@SDHN5569,4c1r2,18788,SEBLG409@SDHN5569
21180,0,103243.0,359, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026afx,SEBLG407@SDHN5569,4c430,15981,SEBLG407@SDHN5569
19,0,220138.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended Not OK,Run (2) ,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026bxf,SEBLG408@SDHN5569,4c3mp,19364,SEBLG408@SDHN5569
6460,0,210438.0,53, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2026_anaplan_fund_sync.sh,SEBLJ2026uxf,SEBLG409@SDHN5569,4c3of,11827,SEBLG409@SDHN5569
0,0,,0, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended Not OK,Run (2) ,190622,sebl2100_ship_add_gtin.sh,SEBLJ2100a,SEBLG407@SDHN5569,4c25h,11357,SEBLG407@SDHN5569
522,0,120210.0,28, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2100_ship_add_gtin.sh,SEBLJ2100b,SEBLG410@SDHN5569,4c3r0,27525,SEBLG410@SDHN5569
0,0,,0, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended Not OK,Run (2) ,190622,sebl2100_ship_add_gtin.sh,SEBLJ2100c,SEBLG408@SDHN5569,4c1op,18438,SEBLG408@SDHN5569
0,0,,0, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended Not OK,Run (2) ,190622,sebl2100_ship_add_gtin.sh,SEBLJ2100u,SEBLG409@SDHN5569,4c1r0,12554,SEBLG409@SDHN5569
106100,0,120302.0,1432, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2101_ship_add_gtin.bat,SEBLJ2101b,SEBLG410@-SIEBEL012,4c3gz,12892,SEBLG410@-SIEBEL012
0,0,,0, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended Not OK,Run (2) ,190623,sebl2102_cfg_model_prod.sh,SEBLJ2102b,SEBLG410@SDHN5569,4c3r1,29809,SEBLG410@SDHN5569
800,0,82026.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2220_handshake.bat,SEBLJ2220a,SEBLG407@-SIEBEL016,4c46n,9172,SEBLG407@-SIEBEL016
4000,0,200159.0,35, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2220_handshake.bat,SEBLJ2220u,SEBLG409@-SIEBEL018,4c3vi,13200,SEBLG409@-SIEBEL018
500,0,82043.0,5, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2221_Act_Accept_Del.bat,SEBLJ2221a,SEBLG407@-SIEBEL016,4c476,9400,SEBLG407@-SIEBEL016
900,0,200302.0,10, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2221_Act_Accept_Del.bat,SEBLJ2221u,SEBLG409@-SIEBEL018,4c3vj,12524,SEBLG409@-SIEBEL018
500,0,82108.0,5, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2222_snapshot.bat,SEBLJ2222a,SEBLG407@-SIEBEL016,4c46o,10284,SEBLG407@-SIEBEL016
1500,0,200350.0,13, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl2222_snapshot.bat,SEBLJ2222u,SEBLG409@-SIEBEL018,4c3vk,10800,SEBLG409@-SIEBEL018
37763,0,133118.0,622, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl31_tfm_bpt_mat_ref1.sh,SEBLJ31ax,SEBLG407@SDHN5569,4c40i,10132,SEBLG407@SDHN5569
9445,0,210950.0,144, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl31_tfm_bpt_mat_ref1.sh,SEBLJ31ux,SEBLG409@SDHN5569,4c3mr,6941,SEBLG409@SDHN5569
561791,0,133118.0,13327, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl32_tfm_bpt_mat_ref2.sh,SEBLJ32ax,SEBLG407@SDHN5569,4c40j,10137,SEBLG407@SDHN5569
80236,0,210950.0,1241, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl32_tfm_bpt_mat_ref2.sh,SEBLJ32ux,SEBLG409@SDHN5569,4c3ms,6942,SEBLG409@SDHN5569
0,0,41544.0,233945, ,AA,0,0, ,2.01906E+13,400,Executing,Run (2) ,190623,sebl3303_dmat_master.sh,SEBLJ3303a,SEBLG407@SDHN5569,4c42b,15270,SEBLG407@SDHN5569
0,0,42500.0,233027, ,AA,0,0, ,2.01906E+13,425,Executing,Run (2) ,190623,sebl3303_dmat_master.sh,SEBLJ3303c,SEBLG408@SDHN5569,4c3m8,20783,SEBLG408@SDHN5569
0,0,42900.0,232628, ,AA,0,0, ,2.01906E+13,429,Executing,Run (2) ,190623,sebl3303_dmat_master.sh,SEBLJ3303d,SEBLG410@SDHN5569,4c3qu,24612,SEBLG410@SDHN5569
0,0,42700.0,232824, ,AA,0,0, ,2.01906E+13,427,Executing,Run (2) ,190623,sebl3303_dmat_master.sh,SEBLJ3303u,SEBLG409@SDHN5569,4c3o7,22588,SEBLG409@SDHN5569
41,0,133118.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl33_tfm_bpt_mat_ref3.sh,SEBLJ33ax,SEBLG407@SDHN5569,4c40k,10141,SEBLG407@SDHN5569
49,0,210950.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl33_tfm_bpt_mat_ref3.sh,SEBLJ33ux,SEBLG409@SDHN5569,4c3mt,6943,SEBLG409@SDHN5569
20264,0,130539.0,352, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl3505_anaplan_pay_ext.sh,SEBLJ3505a,SEBLG407@SDHN5569,4c42u,25816,SEBLG407@SDHN5569
77,0,183404.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl3505_anaplan_pay_ext.sh,SEBLJ3505b,SEBLG408@SDHN5569,4c3mk,12665,SEBLG408@SDHN5569
22,0,233802.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl3505_anaplan_pay_ext.sh,SEBLJ3505ca,SEBLG410@SDHN5569,4c3r3,3391,SEBLG410@SDHN5569
15335,0,193852.0,227, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl3505_anaplan_pay_ext.sh,SEBLJ3505u,SEBLG409@SDHN5569,4c3og,5694,SEBLG409@SDHN5569
102685,0,80435.0,1535, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl3507_anaplan_sid_ext.sh,SEBLJ3507a,SEBLG407@SDHN5569,4c42v,24774,SEBLG407@SDHN5569
24003,0,191951.0,2845, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl3507_anaplan_sid_ext.sh,SEBLJ3507u,SEBLG409@SDHN5569,4c3oh,12900,SEBLG409@SDHN5569
0,0,41545.0,234435, ,AA,0,0, ,2.01906E+13,400,Executing,Run (2) ,190623,sebl4007_DM2_mbot.sh,SEBLJ4007a,SEBLG407@SDHN5569,4c434,15454,SEBLG407@SDHN5569
887,0,100500.0,9, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000afx,SEBLG407@SDHN5569,4c431,9594,SEBLG407@SDHN5569
63,0,214153.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000bxf,SEBLG408@SDHN5569,4c3mo,19755,SEBLG408@SDHN5569
19,0,252313.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000cfx,SEBLG410@SDHN5569,4c3rd,6340,SEBLG410@SDHN5569
12418,0,205601.0,122, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5000_ana_rvc_sum_cu.sh,SEBLJ5000uxf,SEBLG409@SDHN5569,4c3oi,7436,SEBLG409@SDHN5569
1199,0,125803.0,10, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5001_ana_suff_report.sh,SEBLJ5001ax,SEBLG407@SDHN5569,4c42x,27602,SEBLG407@SDHN5569
3065,0,220144.0,24, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5001_ana_suff_report.sh,SEBLJ5001ux,SEBLG409@SDHN5569,4c3oj,27762,SEBLG409@SDHN5569
2317,0,123347.0,18, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5002_ana_ship_sum_cu.sh,SEBLJ5002ax,SEBLG407@SDHN5569,4c42y,5607,SEBLG407@SDHN5569
22,0,224303.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5002_ana_ship_sum_cu.sh,SEBLJ5002bx,SEBLG408@SDHN5569,4c3mj,12045,SEBLG408@SDHN5569
15199,0,211953.0,148, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5002_ana_ship_sum_cu.sh,SEBLJ5002ux,SEBLG409@SDHN5569,4c3ok,12196,SEBLG409@SDHN5569
2471,0,50941.0,26, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5004_dmy_gtin_del.sh,SEBLJ5004a,SEBLG407@SDHN5569,4c42z,19870,SEBLG407@SDHN5569
850,0,161559.0,3, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5004_dmy_gtin_del.sh,SEBLJ5004b,SEBLG408@SDHN5569,4c3mn,4919,SEBLG408@SDHN5569
689,0,42523.0,7, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5004_dmy_gtin_del.sh,SEBLJ5004ca,SEBLG410@SDHN5569,4c3r7,19641,SEBLG410@SDHN5569
412,0,183252.0,4, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5004_dmy_gtin_del.sh,SEBLJ5004u,SEBLG409@SDHN5569,4c3od,12983,SEBLG409@SDHN5569
24,0,83004.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5006_anapln_mass_upld.sh,SEBLJ5006ca,SEBLG410@SDHN5569,4c3r8,6566,SEBLG410@SDHN5569
19,0,124233.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5008_ana_ship_volume.sh,SEBLJ5008ca,SEBLG410@SDHN5569,4c3r9,14244,SEBLG410@SDHN5569
136,0,82023.0,2, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5009_ana_promo_error.sh,SEBLJ5009a,SEBLG407@SDHN5569,4c42w,21331,SEBLG407@SDHN5569
182,0,200055.0,11, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5009_ana_promo_error.sh,SEBLJ5009u,SEBLG409@SDHN5569,4c3ol,19488,SEBLG409@SDHN5569
28,0,124231.0,1, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5010_ana_ship_tot.sh,SEBLJ5010ca,SEBLG410@SDHN5569,4c3rb,13929,SEBLG410@SDHN5569
159233,0,90000.0,2613, ,AA,0,0,2.01906E+13,2.01906E+13,900,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100a,SEBLG407@SDHN5569,4c40l,21368,SEBLG407@SDHN5569
26753,0,92614.0,355, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100b,SEBLG407@SDHN5569,4c40m,7979,SEBLG407@SDHN5569
185178,0,210000.0,2926, ,AA,0,0,2.01906E+13,2.01906E+13,2100,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100c,SEBLG407@SDHN5569,4c40n,17506,SEBLG407@SDHN5569
2812,0,212927.0,341, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100d,SEBLG407@SDHN5569,4c40o,10328,SEBLG407@SDHN5569
21851,0,180000.0,256, ,AA,0,0,2.01906E+13,2.01906E+13,1800,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100e,SEBLG410@SDHN5569,4c3ot,20231,SEBLG410@SDHN5569
22386,0,60000.0,334, ,AA,0,0,2.01906E+13,2.01906E+13,600,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100f,SEBLG410@SDHN5569,4c3ou,10540,SEBLG410@SDHN5569
215807,0,130000.0,3151, ,AA,0,0,2.01906E+13,2.01906E+13,1300,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100g,SEBLG408@SDHN5569,4c3kd,8022,SEBLG408@SDHN5569
157432,0,250000.0,2615, ,AA,0,0,2.01906E+13,2.01906E+13,100,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100h,SEBLG408@SDHN5569,4c3ke,20072,SEBLG408@SDHN5569
135417,0,43000.0,2658, ,AA,0,0,2.01906E+13,2.01906E+13,430,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100m,SEBLG407@SDHN5569,4c40p,25903,SEBLG407@SDHN5569
48282,0,45635.0,535, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100n,SEBLG407@SDHN5569,4c40q,24640,SEBLG407@SDHN5569
15692,0,60000.0,211, ,AA,0,0,2.01906E+13,2.01906E+13,600,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100u,SEBLG409@SDHN5569,4c3mu,10541,SEBLG409@SDHN5569
24863,0,130000.0,343, ,AA,0,0,2.01906E+13,2.01906E+13,1300,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100v,SEBLG409@SDHN5569,4c3mv,7983,SEBLG409@SDHN5569
15241,0,250000.0,230, ,AA,0,0,2.01906E+13,2.01906E+13,100,Ended OK,Run (2) ,190623,sebl5100_optima_sid_io.sh,SEBLJ5100wz,SEBLG409@SDHN5569,4c3op,20075,SEBLG409@SDHN5569
93840,0,123000.0,2109, ,AA,0,0,2.01906E+13,2.01906E+13,1230,Ended OK,Run (2) ,190623,sebl5103_optima_actuals.sh,SEBLJ5103a,SEBLG407@SDHN5569,4c40r,16015,SEBLG407@SDHN5569
110327,0,125632.0,703, ,AA,0,0,2.01906E+13,2.01906E+13, ,Ended OK,Run (2) ,190623,sebl5103_optima_actuals.sh,SEBLJ5103b,SEBLG407@SDHN5569,4c40s,18941,SEBLG407@SDHN5569
25801,0,233000.0,444, ,AA,0,0,2.01906E+13,2.01906E+13,2330,Ended OK,Run (2) ,190623,sebl5103_optima_actuals.sh,SEBLJ5103c,SEBLG410@SDHN5569,4c3ov,22432,SEBLG410@SDHN5569
