CTRLM_TABLE_NAME,JOB_NAME,SCRIPT_NAME,DESCRIPTION,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROM_TIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,FAIL_FLAG,TEAM_NAME,SNOW_WORK_GROUP,MIR3_WORK_GROUP,REGION,APPLICATION,JOB_TYPE
SEBLG407@SIEBEL116,SEBLJ5128b,sebl5128_tfm_sca_off_inv.bat,Optima On Invoice Scalable NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5138a,sebl5138_tfm_treasury_upd.bat,Optima Treasury NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5304a,sebl5304_tfm_shp_init_upd.bat,Optima Shipment FunGenload NT Job,Y,90,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5304b,sebl5304_tfm_shp_init_upd.bat,Optima Shipment FunGenload NT Job,Y,90,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5304c,sebl5304_tfm_shp_init_upd.bat,Optima Shipment FunGenload NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5306a,sebl5306_tfm_shp_fund_imp.bat,Optima Shipment FunGenCalc NT Job,Y,90,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5306b,sebl5306_tfm_shp_fund_imp.bat,Optima Shipment FunGenCalc NT Job,Y,120,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5306c,sebl5306_tfm_shp_fund_imp.bat,Optima Shipment FunGenCalc NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5318a,sebl5318_tfm_chld_upd.bat,Optima Shipment Child Accrual Update NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5318b,sebl5318_tfm_chld_upd.bat,Optima Shipment Child Accrual Update NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5318c,sebl5318_tfm_chld_upd.bat,Optima Shipment Child Accrual Update NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5320a,sebl5320_tfm_ci_index_upd.bat,Optima Shipment CI Index NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5322a,sebl5322_tfm_mpa_upd.bat,Optima Shipment MPA NT Job,Y,50,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5322b,sebl5322_tfm_mpa_upd.bat,Optima Shipment MPA NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5322c,sebl5322_tfm_mpa_upd.bat,Optima Shipment MPA NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5324a,sebl5324_tfm_fnd_frcst.bat,Optima Shipment Fund Forecast NT Job,Y,46,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5324c,sebl5324_tfm_fnd_frcst.bat,Optima Shipment Fund Forecast NT Job,Y,46,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5324d,sebl5324_tfm_fnd_frcst.bat,Optima Shipment Fund Forecast NT Job,Y,46,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5328a,sebl5328_tfm_fund_transfer.bat,Optima Fund Transfer NT Job,Y,40,Y,,1530,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5328f,sebl5328_tfm_fund_transfer.bat,Optima Fund Transfer NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5330a,sebl5330_tfm_fund_adjust.bat,Optima Fund Adjustment NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5335a,sebl5335_tfm_acc_team.bat,Optima Account Team NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5505a,sebl5505_tfm_merged_sdcprd.bat,Optima SDC Products NT Job,Y,60,Y,,1215,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5507a,sebl5507_tfm_merged_sdc.bat,Optima SDC Accounts NT Job,Y,70,Y,,1330,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5705a,sebl5705_tfm_nsu_mt_imp.bat,Optima Nos_MT NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5707a,sebl5707_tfm_pri_imp.bat,Optima Pricelist NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5715a,sebl5715_tfm_niv_su_upload.bat,Optima NIV/SU NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5717a,sebl5717_tfm_tt_pec_upload.bat,Optima TT Perc NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5725a,sebl5725_tfm_rev_var_cost.bat,Optima RVC NT Job,Y,40,Y,,1100,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5727a,sebl5727_tfm_upload_compl.bat,Optima Compliance Upload NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5729a,sebl5729_tfm_pln_prd_upd.bat,Optima Plan Upload NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5733a,sebl5733_optima_year_end.bat,Optima Year End Accrual Upload NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5735a,sebl5735_tfm_fund_rate_upd.bat,Optima Fund Rate NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5745a,sebl5745_tfm_del_brdsplit.bat,Optima Brandsplit Delete NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG407@SIEBEL116,SEBLJ5752a,sebl5752_tfm_sca_rev_oi.bat,Optima On Invoice Reverse Scalable NT Job,Y,40,N,,,N,Y,Optima ASIA ,HPE_CDS_TFM_Optima_TX_L2,APTX,AP,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5335u,sebl5335_tfm_acc_team.bat,Optima Account Team NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5505u,sebl5505_tfm_merged_sdcprd.bat,Optima SDC Products NT Job,Y,60,Y,,1310,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5507u,sebl5507_tfm_merged_sdc.bat,Optima SDC Accounts NT Job,Y,60,Y,,1430,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5707u,sebl5707_tfm_pri_imp.bat,Optima Pricelist NT Job,Y,130,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5715u,sebl5715_tfm_niv_su_upload.bat,Optima NIV/SU NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5717u,sebl5717_tfm_tt_pec_upload.bat,Optima TT Perc NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5725u,sebl5725_tfm_rev_var_cost.bat,Optima RVC NT Job,Y,40,N,,1940,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5727u,sebl5727_tfm_upload_compl.bat,Optima Compliance Upload NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5729u,sebl5729_tfm_pln_prd_upd.bat,Optima Plan Upload NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5733u,sebl5733_optima_year_end.bat,Optima Year End Accrual Upload NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5733v,sebl5733_optima_year_end.bat,Optima Year End Accrual Upload NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5735u,sebl5735_tfm_fund_rate_upd.bat,Optima Fund Rate NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5735v,sebl5735_tfm_fund_rate_upd.bat,Optima Fund Rate NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5737u,sebl5737_tfm_reb_agree_upd.bat,Optima Rebate Agreement NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5745u,sebl5745_tfm_del_brdsplit.bat,Optima Brandsplit Delete NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5765u,sebl5765_tfm_autogtin_wf.bat,Optima Auto Add GTIN Workflow,Y,40,N,,1840,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5900u,sebl5900_tfm_wf_accrflg.bat,Optima Accrual Flag Workflow,Y,40,N,1300,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5900u,sebl5900_tfm_wf_accrflg.bat,Optima Accrual Flag Workflow,Y,40,N,1900,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5900u,sebl5900_tfm_wf_accrflg.bat,Optima Accrual Flag Workflow,Y,40,N,0100,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5901u,sebl5901_tfm_wf_pricelist.bat,Optima Pricelist Workflow,Y,40,N,1300,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5901u,sebl5901_tfm_wf_pricelist.bat,Optima Pricelist Workflow,Y,40,N,1900,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5901u,sebl5901_tfm_wf_pricelist.bat,Optima Pricelist Workflow,Y,40,N,0100,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5903u,sebl5903_tfm_wf_adj_mail.bat,Optima Adjustment E-mail Workflow,Y,40,N,0600,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5905u,sebl5905_tfm_wf_interflg.bat,Oninvoice Interface Flag Workflow,Y,40,N,1400,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5906u,sebl5906_tfm_wf_fundgrp.bat,Optima Inactive Funds Groups Workflow,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5910u,sebl5910_tfm_wf_SVP.bat,Optima SVP Workflow,N,60,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5911u,sebl5911_tfm_pmnts_email.bat,Optima Payments E-Mail Workflow,Y,40,N,1430,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5911u,sebl5911_tfm_pmnts_email.bat,Optima Payments E-Mail Workflow,Y,40,N,0300,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5911u,sebl5911_tfm_pmnts_email.bat,Optima Payments E-Mail Workflow,Y,40,N,2000,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5912u,sebl5912_tfm_promo_email.bat,Optima Promotions E-Mail Workflow,Y,40,N,0300,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5912u,sebl5912_tfm_promo_email.bat,Optima Promotions E-Mail Workflow,Y,40,N,2000,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5912u,sebl5912_tfm_promo_email.bat,Optima Promotions E-Mail Workflow,Y,40,N,1430,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5913u,sebl5913_tfm_promo_notifi.bat,Optima Promotion Notification E-Mail Workflow,Y,40,N,0005,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5920u,sebl5920_tfm_wf_oneup.bat,Oneup Manager E-mail Workflow,Y,40,N,0015,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5921u,sebl5921_tfm_wf_oiexec.bat,OI Exceeded Email Workflow,Y,40,N,0020,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5922u,sebl5922_tfm_wf_prmoapprov.bat,Promotion Approval to Owner Email Workflow,Y,40,N,0030,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ5923u,sebl5923_rev_promo_notifi.bat,Reverse Promotion Notification E-mail Workflow,N,60,N,1300,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2006aa,sebl2006_pea_imp_anaplan.bat,Anaplan import PEA CEEMEA NT Job,Y,40,N,0100,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2006ab,sebl2006_pea_imp_anaplan.bat,Anaplan import PEA APAC NP Jib,Y,40,N,1300,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2007aa,sebl2007_pea_imp_hub_anpln.bat,Import Satellite PEA EMEA NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2007ab,sebl2007_pea_imp_hub_anpln.bat,Import Satellite PEA APAC NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2010aa,sebl2010_pea_exp_ana_ce.bat,Anaplan Export PEA EMEA NT Job,Y,40,N,0130,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2010ab,sebl2010_pea_exp_ana_ce.bat,Anaplan Export PEA EMEA NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2011aa,sebl2011_pea_exp_ana_apac.bat,Anaplan Export PEA APAC NT Job,Y,40,N,0145,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2011ab,sebl2011_pea_exp_ana_apac.bat,Anaplan Export PEA APAC NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2006ac,sebl2006_pea_imp_anaplan.bat,Anaplan import PEA LA NT Job,Y,40,N,0110,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2007ac,sebl2007_pea_imp_hub_anpln.bat,Import Satellite PEA LA NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2012aa,sebl2012_pea_exp_ana_la.bat,Anaplan Export PEA LA NT Job,Y,40,N,0205,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2012ab,sebl2012_pea_exp_ana_la.bat,Anaplan Export PEA LA NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ua,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uaf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Hierarchy NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ub,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ubf,sebl2001_imp_opt_anaplan.bat,Anaplan Customer Attributes NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uc,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ucf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Hierarchy NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ud,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001udf,sebl2001_imp_opt_anaplan.bat,Anaplan Product Attributes NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ue,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uef,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Details NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uff,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Products NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ug,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ugf,sebl2001_imp_opt_anaplan.bat,Anaplan Fund Adjustment Transfers NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uh,sebl2001_imp_opt_anaplan.bat,Anaplan Sufficiency Report NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ui,sebl2001_imp_opt_anaplan.bat,Anaplan Promotion SID NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uj,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Volume NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001uk,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ukf,sebl2001_imp_opt_anaplan.bat,Anaplan Optima Actual Payments NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ul,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001ulf,sebl2001_imp_opt_anaplan.bat,Anaplan RVC NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001um,sebl2001_imp_opt_anaplan.bat,Anaplan Shipment Volume NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001un,sebl2001_imp_opt_anaplan.bat,Anaplan Sysdate NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2001up,sebl2001_imp_opt_anaplan.bat,Anaplan Promo Error Report NT Job,Y,40,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2002ua,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite UKC NB Jhb,Y,40,N,0130,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2002ub,sebl2002_imp_hub_anaplan.bat,Anaplan Anaplan Satellite UKC NB Jhb,Y,40,N,0135,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2003ua,sebl2003_ana_ffm_lock.bat,Anaplan FFM Lock UKC1 NT Job,N,60,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2003ub,sebl2003_ana_ffm_lock.bat,Anaplan FFM Lock UKC2 NT Job,N,60,N,,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2005ub,sebl2005_exp_anaplan_opt.bat,Anaplan Export Download NT Job,Y,40,N,1600,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
SEBLG409@SIEBEL118,SEBLJ2005uc,sebl2005_exp_anaplan_opt.bat,Anaplan SVP NT Job,Y,40,N,1530,,N,Y,Optima WE ,HPE_CDS_TFM_Optima_TX_L2,WETX,WE,Tx,NT
